N,age,ethnicity,sex,constituency_id,region
4,12,1,1,572,Yorkshire & the Humber
5,13,1,1,572,Yorkshire & the Humber
3,14,1,1,572,Yorkshire & the Humber
2,15,1,1,572,Yorkshire & the Humber
0,16,1,1,572,Yorkshire & the Humber
61,0,2,0,572,Yorkshire & the Humber
11,1,2,0,572,Yorkshire & the Humber
9,2,2,0,572,Yorkshire & the Humber
10,3,2,0,572,Yorkshire & the Humber
17,4,2,0,572,Yorkshire & the Humber
26,5,2,0,572,Yorkshire & the Humber
31,6,2,0,572,Yorkshire & the Humber
21,7,2,0,572,Yorkshire & the Humber
18,8,2,0,572,Yorkshire & the Humber
8,9,2,0,572,Yorkshire & the Humber
7,10,2,0,572,Yorkshire & the Humber
4,11,2,0,572,Yorkshire & the Humber
4,12,2,0,572,Yorkshire & the Humber
5,13,2,0,572,Yorkshire & the Humber
1,14,2,0,572,Yorkshire & the Humber
4,15,2,0,572,Yorkshire & the Humber
0,16,2,0,572,Yorkshire & the Humber
56,0,2,1,572,Yorkshire & the Humber
8,1,2,1,572,Yorkshire & the Humber
4,2,2,1,572,Yorkshire & the Humber
6,3,2,1,572,Yorkshire & the Humber
25,4,2,1,572,Yorkshire & the Humber
32,5,2,1,572,Yorkshire & the Humber
28,6,2,1,572,Yorkshire & the Humber
36,7,2,1,572,Yorkshire & the Humber
26,8,2,1,572,Yorkshire & the Humber
15,9,2,1,572,Yorkshire & the Humber
10,10,2,1,572,Yorkshire & the Humber
12,11,2,1,572,Yorkshire & the Humber
10,12,2,1,572,Yorkshire & the Humber
2,13,2,1,572,Yorkshire & the Humber
0,14,2,1,572,Yorkshire & the Humber
2,15,2,1,572,Yorkshire & the Humber
0,16,2,1,572,Yorkshire & the Humber
20,0,3,0,572,Yorkshire & the Humber
2,1,3,0,572,Yorkshire & the Humber
1,2,3,0,572,Yorkshire & the Humber
5,3,3,0,572,Yorkshire & the Humber
23,4,3,0,572,Yorkshire & the Humber
15,5,3,0,572,Yorkshire & the Humber
10,6,3,0,572,Yorkshire & the Humber
3,7,3,0,572,Yorkshire & the Humber
3,8,3,0,572,Yorkshire & the Humber
4,9,3,0,572,Yorkshire & the Humber
1,10,3,0,572,Yorkshire & the Humber
0,11,3,0,572,Yorkshire & the Humber
0,12,3,0,572,Yorkshire & the Humber
1,13,3,0,572,Yorkshire & the Humber
1,14,3,0,572,Yorkshire & the Humber
1,15,3,0,572,Yorkshire & the Humber
0,16,3,0,572,Yorkshire & the Humber
9,0,3,1,572,Yorkshire & the Humber
4,1,3,1,572,Yorkshire & the Humber
0,2,3,1,572,Yorkshire & the Humber
3,3,3,1,572,Yorkshire & the Humber
10,4,3,1,572,Yorkshire & the Humber
10,5,3,1,572,Yorkshire & the Humber
11,6,3,1,572,Yorkshire & the Humber
7,7,3,1,572,Yorkshire & the Humber
0,8,3,1,572,Yorkshire & the Humber
8,9,3,1,572,Yorkshire & the Humber
1,10,3,1,572,Yorkshire & the Humber
1,11,3,1,572,Yorkshire & the Humber
1,12,3,1,572,Yorkshire & the Humber
2,13,3,1,572,Yorkshire & the Humber
0,14,3,1,572,Yorkshire & the Humber
0,15,3,1,572,Yorkshire & the Humber
0,16,3,1,572,Yorkshire & the Humber
15,0,4,0,572,Yorkshire & the Humber
0,1,4,0,572,Yorkshire & the Humber
2,2,4,0,572,Yorkshire & the Humber
2,3,4,0,572,Yorkshire & the Humber
11,4,4,0,572,Yorkshire & the Humber
10,5,4,0,572,Yorkshire & the Humber
4,6,4,0,572,Yorkshire & the Humber
7,7,4,0,572,Yorkshire & the Humber
2,8,4,0,572,Yorkshire & the Humber
3,9,4,0,572,Yorkshire & the Humber
3,10,4,0,572,Yorkshire & the Humber
1,11,4,0,572,Yorkshire & the Humber
0,12,4,0,572,Yorkshire & the Humber
1,13,4,0,572,Yorkshire & the Humber
0,14,4,0,572,Yorkshire & the Humber
0,15,4,0,572,Yorkshire & the Humber
0,16,4,0,572,Yorkshire & the Humber
5,0,4,1,572,Yorkshire & the Humber
1,1,4,1,572,Yorkshire & the Humber
1,2,4,1,572,Yorkshire & the Humber
3,3,4,1,572,Yorkshire & the Humber
6,4,4,1,572,Yorkshire & the Humber
5,5,4,1,572,Yorkshire & the Humber
3,6,4,1,572,Yorkshire & the Humber
2,7,4,1,572,Yorkshire & the Humber
1,8,4,1,572,Yorkshire & the Humber
2,9,4,1,572,Yorkshire & the Humber
0,10,4,1,572,Yorkshire & the Humber
2,11,4,1,572,Yorkshire & the Humber
0,12,4,1,572,Yorkshire & the Humber
0,13,4,1,572,Yorkshire & the Humber
0,14,4,1,572,Yorkshire & the Humber
0,15,4,1,572,Yorkshire & the Humber
0,16,4,1,572,Yorkshire & the Humber
8138,0,0,0,573,South West
1285,1,0,0,573,South West
1053,2,0,0,573,South West
2209,3,0,0,573,South West
2042,4,0,0,573,South West
2082,5,0,0,573,South West
2480,6,0,0,573,South West
3289,7,0,0,573,South West
3688,8,0,0,573,South West
3059,9,0,0,573,South West
2700,10,0,0,573,South West
2960,11,0,0,573,South West
2541,12,0,0,573,South West
1978,13,0,0,573,South West
1418,14,0,0,573,South West
893,15,0,0,573,South West
627,16,0,0,573,South West
7583,0,0,1,573,South West
1182,1,0,1,573,South West
984,2,0,1,573,South West
2048,3,0,1,573,South West
1883,4,0,1,573,South West
2148,5,0,1,573,South West
2565,6,0,1,573,South West
3449,7,0,1,573,South West
3741,8,0,1,573,South West
2931,9,0,1,573,South West
2725,10,0,1,573,South West
3158,11,0,1,573,South West
2696,12,0,1,573,South West
2042,13,0,1,573,South West
1606,14,0,1,573,South West
1127,15,0,1,573,South West
1305,16,0,1,573,South West
211,0,1,0,573,South West
35,1,1,0,573,South West
17,2,1,0,573,South West
25,3,1,0,573,South West
38,4,1,0,573,South West
16,5,1,0,573,South West
15,6,1,0,573,South West
17,7,1,0,573,South West
24,8,1,0,573,South West
10,9,1,0,573,South West
10,10,1,0,573,South West
3,11,1,0,573,South West
7,12,1,0,573,South West
4,13,1,0,573,South West
1,14,1,0,573,South West
1,15,1,0,573,South West
2,16,1,0,573,South West
191,0,1,1,573,South West
22,1,1,1,573,South West
15,2,1,1,573,South West
34,3,1,1,573,South West
25,4,1,1,573,South West
21,5,1,1,573,South West
13,6,1,1,573,South West
22,7,1,1,573,South West
20,8,1,1,573,South West
14,9,1,1,573,South West
11,10,1,1,573,South West
5,11,1,1,573,South West
4,12,1,1,573,South West
3,13,1,1,573,South West
5,14,1,1,573,South West
0,15,1,1,573,South West
0,16,1,1,573,South West
81,0,2,0,573,South West
15,1,2,0,573,South West
11,2,2,0,573,South West
35,3,2,0,573,South West
49,4,2,0,573,South West
51,5,2,0,573,South West
44,6,2,0,573,South West
37,7,2,0,573,South West
34,8,2,0,573,South West
31,9,2,0,573,South West
18,10,2,0,573,South West
14,11,2,0,573,South West
11,12,2,0,573,South West
5,13,2,0,573,South West
6,14,2,0,573,South West
2,15,2,0,573,South West
0,16,2,0,573,South West
70,0,2,1,573,South West
10,1,2,1,573,South West
9,2,2,1,573,South West
33,3,2,1,573,South West
27,4,2,1,573,South West
46,5,2,1,573,South West
65,6,2,1,573,South West
50,7,2,1,573,South West
32,8,2,1,573,South West
41,9,2,1,573,South West
32,10,2,1,573,South West
21,11,2,1,573,South West
12,12,2,1,573,South West
7,13,2,1,573,South West
3,14,2,1,573,South West
5,15,2,1,573,South West
2,16,2,1,573,South West
13,0,3,0,573,South West
24,1,3,0,573,South West
3,2,3,0,573,South West
6,3,3,0,573,South West
14,4,3,0,573,South West
25,5,3,0,573,South West
23,6,3,0,573,South West
18,7,3,0,573,South West
34,8,3,0,573,South West
12,9,3,0,573,South West
7,10,3,0,573,South West
3,11,3,0,573,South West
3,12,3,0,573,South West
2,13,3,0,573,South West
5,14,3,0,573,South West
2,15,3,0,573,South West
0,16,3,0,573,South West
18,0,3,1,573,South West
2,1,3,1,573,South West
3,2,3,1,573,South West
11,3,3,1,573,South West
14,4,3,1,573,South West
11,5,3,1,573,South West
7,6,3,1,573,South West
8,7,3,1,573,South West
17,8,3,1,573,South West
4,9,3,1,573,South West
5,10,3,1,573,South West
2,11,3,1,573,South West
7,12,3,1,573,South West
5,13,3,1,573,South West
0,14,3,1,573,South West
2,15,3,1,573,South West
1,16,3,1,573,South West
12,0,4,0,573,South West
4,1,4,0,573,South West
0,2,4,0,573,South West
2,3,4,0,573,South West
3,4,4,0,573,South West
26,5,4,0,573,South West
15,6,4,0,573,South West
6,7,4,0,573,South West
9,8,4,0,573,South West
2,9,4,0,573,South West
5,10,4,0,573,South West
2,11,4,0,573,South West
3,12,4,0,573,South West
1,13,4,0,573,South West
0,14,4,0,573,South West
0,15,4,0,573,South West
0,16,4,0,573,South West
9,0,4,1,573,South West
3,1,4,1,573,South West
0,2,4,1,573,South West
1,3,4,1,573,South West
3,4,4,1,573,South West
1,5,4,1,573,South West
12,6,4,1,573,South West
4,7,4,1,573,South West
1,8,4,1,573,South West
4,9,4,1,573,South West
6,10,4,1,573,South West
4,11,4,1,573,South West
1,12,4,1,573,South West
2,13,4,1,573,South West
1,14,4,1,573,South West
0,15,4,1,573,South West
0,16,4,1,573,South West
9858,0,0,0,574,Eastern
1258,1,0,0,574,Eastern
1158,2,0,0,574,Eastern
3065,3,0,0,574,Eastern
3643,4,0,0,574,Eastern
3627,5,0,0,574,Eastern
3617,6,0,0,574,Eastern
3722,7,0,0,574,Eastern
3706,8,0,0,574,Eastern
3019,9,0,0,574,Eastern
2719,10,0,0,574,Eastern
2696,11,0,0,574,Eastern
1739,12,0,0,574,Eastern
1297,13,0,0,574,Eastern
1046,14,0,0,574,Eastern
762,15,0,0,574,Eastern
598,16,0,0,574,Eastern
9409,0,0,1,574,Eastern
1214,1,0,1,574,Eastern
1062,2,0,1,574,Eastern
3356,3,0,1,574,Eastern
3736,4,0,1,574,Eastern
3547,5,0,1,574,Eastern
3622,6,0,1,574,Eastern
3662,7,0,1,574,Eastern
3474,8,0,1,574,Eastern
2879,9,0,1,574,Eastern
2565,10,0,1,574,Eastern
2594,11,0,1,574,Eastern
1852,12,0,1,574,Eastern
1581,13,0,1,574,Eastern
1351,14,0,1,574,Eastern
1215,15,0,1,574,Eastern
1258,16,0,1,574,Eastern
718,0,1,0,574,Eastern
36,1,1,0,574,Eastern
32,2,1,0,574,Eastern
107,3,1,0,574,Eastern
91,4,1,0,574,Eastern
96,5,1,0,574,Eastern
64,6,1,0,574,Eastern
67,7,1,0,574,Eastern
53,8,1,0,574,Eastern
27,9,1,0,574,Eastern
24,10,1,0,574,Eastern
8,11,1,0,574,Eastern
12,12,1,0,574,Eastern
5,13,1,0,574,Eastern
3,14,1,0,574,Eastern
2,15,1,0,574,Eastern
1,16,1,0,574,Eastern
646,0,1,1,574,Eastern
53,1,1,1,574,Eastern
21,2,1,1,574,Eastern
84,3,1,1,574,Eastern
106,4,1,1,574,Eastern
96,5,1,1,574,Eastern
58,6,1,1,574,Eastern
44,7,1,1,574,Eastern
59,8,1,1,574,Eastern
24,9,1,1,574,Eastern
17,10,1,1,574,Eastern
5,11,1,1,574,Eastern
6,12,1,1,574,Eastern
4,13,1,1,574,Eastern
4,14,1,1,574,Eastern
1,15,1,1,574,Eastern
1,16,1,1,574,Eastern
727,0,2,0,574,Eastern
63,1,2,0,574,Eastern
40,2,2,0,574,Eastern
157,3,2,0,574,Eastern
236,4,2,0,574,Eastern
328,5,2,0,574,Eastern
307,6,2,0,574,Eastern
251,7,2,0,574,Eastern
161,8,2,0,574,Eastern
123,9,2,0,574,Eastern
106,10,2,0,574,Eastern
66,11,2,0,574,Eastern
44,12,2,0,574,Eastern
36,13,2,0,574,Eastern
19,14,2,0,574,Eastern
7,15,2,0,574,Eastern
7,16,2,0,574,Eastern
741,0,2,1,574,Eastern
66,1,2,1,574,Eastern
47,2,2,1,574,Eastern
143,3,2,1,574,Eastern
276,4,2,1,574,Eastern
352,5,2,1,574,Eastern
334,6,2,1,574,Eastern
215,7,2,1,574,Eastern
130,8,2,1,574,Eastern
119,9,2,1,574,Eastern
109,10,2,1,574,Eastern
79,11,2,1,574,Eastern
46,12,2,1,574,Eastern
28,13,2,1,574,Eastern
11,14,2,1,574,Eastern
11,15,2,1,574,Eastern
6,16,2,1,574,Eastern
2048,0,3,0,574,Eastern
149,1,3,0,574,Eastern
137,2,3,0,574,Eastern
276,3,3,0,574,Eastern
233,4,3,0,574,Eastern
447,5,3,0,574,Eastern
641,6,3,0,574,Eastern
729,7,3,0,574,Eastern
480,8,3,0,574,Eastern
248,9,3,0,574,Eastern
98,10,3,0,574,Eastern
41,11,3,0,574,Eastern
23,12,3,0,574,Eastern
26,13,3,0,574,Eastern
6,14,3,0,574,Eastern
3,15,3,0,574,Eastern
5,16,3,0,574,Eastern
2174,0,3,1,574,Eastern
154,1,3,1,574,Eastern
79,2,3,1,574,Eastern
193,3,3,1,574,Eastern
477,4,3,1,574,Eastern
751,5,3,1,574,Eastern
718,6,3,1,574,Eastern
708,7,3,1,574,Eastern
371,8,3,1,574,Eastern
162,9,3,1,574,Eastern
54,10,3,1,574,Eastern
40,11,3,1,574,Eastern
46,12,3,1,574,Eastern
34,13,3,1,574,Eastern
9,14,3,1,574,Eastern
5,15,3,1,574,Eastern
4,16,3,1,574,Eastern
109,0,4,0,574,Eastern
6,1,4,0,574,Eastern
5,2,4,0,574,Eastern
21,3,4,0,574,Eastern
70,4,4,0,574,Eastern
71,5,4,0,574,Eastern
60,6,4,0,574,Eastern
42,7,4,0,574,Eastern
42,8,4,0,574,Eastern
28,9,4,0,574,Eastern
13,10,4,0,574,Eastern
6,11,4,0,574,Eastern
7,12,4,0,574,Eastern
1,13,4,0,574,Eastern
0,14,4,0,574,Eastern
0,15,4,0,574,Eastern
2,16,4,0,574,Eastern
89,0,4,1,574,Eastern
6,1,4,1,574,Eastern
8,2,4,1,574,Eastern
26,3,4,1,574,Eastern
38,4,4,1,574,Eastern
38,5,4,1,574,Eastern
32,6,4,1,574,Eastern
32,7,4,1,574,Eastern
20,8,4,1,574,Eastern
17,9,4,1,574,Eastern
11,10,4,1,574,Eastern
6,11,4,1,574,Eastern
3,12,4,1,574,Eastern
1,13,4,1,574,Eastern
1,14,4,1,574,Eastern
1,15,4,1,574,Eastern
1,16,4,1,574,Eastern
8822,0,0,0,575,South West
1241,1,0,0,575,South West
986,2,0,0,575,South West
2156,3,0,0,575,South West
2300,4,0,0,575,South West
2106,5,0,0,575,South West
2551,6,0,0,575,South West
3378,7,0,0,575,South West
3439,8,0,0,575,South West
3351,9,0,0,575,South West
3235,10,0,0,575,South West
3970,11,0,0,575,South West
3526,12,0,0,575,South West
2863,13,0,0,575,South West
2124,14,0,0,575,South West
1685,15,0,0,575,South West
1361,16,0,0,575,South West
8209,0,0,1,575,South West
1207,1,0,1,575,South West
944,2,0,1,575,South West
2164,3,0,1,575,South West
2211,4,0,1,575,South West
2240,5,0,1,575,South West
2770,6,0,1,575,South West
3544,7,0,1,575,South West
3870,8,0,1,575,South West
3493,9,0,1,575,South West
3477,10,0,1,575,South West
4313,11,0,1,575,South West
3678,12,0,1,575,South West
3037,13,0,1,575,South West
2477,14,0,1,575,South West
2238,15,0,1,575,South West
2543,16,0,1,575,South West
150,0,1,0,575,South West
16,1,1,0,575,South West
9,2,1,0,575,South West
23,3,1,0,575,South West
13,4,1,0,575,South West
14,5,1,0,575,South West
10,6,1,0,575,South West
12,7,1,0,575,South West
17,8,1,0,575,South West
14,9,1,0,575,South West
13,10,1,0,575,South West
10,11,1,0,575,South West
12,12,1,0,575,South West
7,13,1,0,575,South West
4,14,1,0,575,South West
0,15,1,0,575,South West
1,16,1,0,575,South West
143,0,1,1,575,South West
16,1,1,1,575,South West
6,2,1,1,575,South West
12,3,1,1,575,South West
12,4,1,1,575,South West
12,5,1,1,575,South West
20,6,1,1,575,South West
24,7,1,1,575,South West
12,8,1,1,575,South West
11,9,1,1,575,South West
8,10,1,1,575,South West
8,11,1,1,575,South West
5,12,1,1,575,South West
6,13,1,1,575,South West
7,14,1,1,575,South West
3,15,1,1,575,South West
3,16,1,1,575,South West
69,0,2,0,575,South West
13,1,2,0,575,South West
18,2,2,0,575,South West
14,3,2,0,575,South West
13,4,2,0,575,South West
29,5,2,0,575,South West
46,6,2,0,575,South West
21,7,2,0,575,South West
20,8,2,0,575,South West
12,9,2,0,575,South West
12,10,2,0,575,South West
7,11,2,0,575,South West
6,12,2,0,575,South West
4,13,2,0,575,South West
3,14,2,0,575,South West
1,15,2,0,575,South West
0,16,2,0,575,South West
65,0,2,1,575,South West
14,1,2,1,575,South West
15,2,2,1,575,South West
24,3,2,1,575,South West
29,4,2,1,575,South West
40,5,2,1,575,South West
42,6,2,1,575,South West
41,7,2,1,575,South West
34,8,2,1,575,South West
38,9,2,1,575,South West
15,10,2,1,575,South West
13,11,2,1,575,South West
4,12,2,1,575,South West
5,13,2,1,575,South West
10,14,2,1,575,South West
0,15,2,1,575,South West
3,16,2,1,575,South West
7,0,3,0,575,South West
2,1,3,0,575,South West
0,2,3,0,575,South West
3,3,3,0,575,South West
3,4,3,0,575,South West
4,5,3,0,575,South West
7,6,3,0,575,South West
8,7,3,0,575,South West
7,8,3,0,575,South West
5,9,3,0,575,South West
1,10,3,0,575,South West
1,11,3,0,575,South West
2,12,3,0,575,South West
0,13,3,0,575,South West
0,14,3,0,575,South West
0,15,3,0,575,South West
0,16,3,0,575,South West
11,0,3,1,575,South West
1,1,3,1,575,South West
1,2,3,1,575,South West
4,3,3,1,575,South West
4,4,3,1,575,South West
6,5,3,1,575,South West
8,6,3,1,575,South West
9,7,3,1,575,South West
9,8,3,1,575,South West
5,9,3,1,575,South West
2,10,3,1,575,South West
1,11,3,1,575,South West
0,12,3,1,575,South West
1,13,3,1,575,South West
0,14,3,1,575,South West
0,15,3,1,575,South West
0,16,3,1,575,South West
5,0,4,0,575,South West
3,1,4,0,575,South West
1,2,4,0,575,South West
3,3,4,0,575,South West
4,4,4,0,575,South West
6,5,4,0,575,South West
5,6,4,0,575,South West
3,7,4,0,575,South West
1,8,4,0,575,South West
6,9,4,0,575,South West
2,10,4,0,575,South West
2,11,4,0,575,South West
0,12,4,0,575,South West
1,13,4,0,575,South West
2,14,4,0,575,South West
0,15,4,0,575,South West
0,16,4,0,575,South West
4,0,4,1,575,South West
0,1,4,1,575,South West
0,2,4,1,575,South West
4,3,4,1,575,South West
4,4,4,1,575,South West
3,5,4,1,575,South West
2,6,4,1,575,South West
7,7,4,1,575,South West
3,8,4,1,575,South West
2,9,4,1,575,South West
4,10,4,1,575,South West
1,11,4,1,575,South West
2,12,4,1,575,South West
0,13,4,1,575,South West
2,14,4,1,575,South West
1,15,4,1,575,South West
2,16,4,1,575,South West
9392,0,0,0,576,South East
1357,1,0,0,576,South East
1013,2,0,0,576,South East
2089,3,0,0,576,South East
1948,4,0,0,576,South East
2121,5,0,0,576,South East
2946,6,0,0,576,South East
3626,7,0,0,576,South East
3708,8,0,0,576,South East
3228,9,0,0,576,South East
2685,10,0,0,576,South East
2944,11,0,0,576,South East
2269,12,0,0,576,South East
1802,13,0,0,576,South East
1531,14,0,0,576,South East
1081,15,0,0,576,South East
692,16,0,0,576,South East
8978,0,0,1,576,South East
1291,1,0,1,576,South East
903,2,0,1,576,South East
1937,3,0,1,576,South East
1960,4,0,1,576,South East
2430,5,0,1,576,South East
3239,6,0,1,576,South East
3750,7,0,1,576,South East
3827,8,0,1,576,South East
3163,9,0,1,576,South East
2662,10,0,1,576,South East
3070,11,0,1,576,South East
2458,12,0,1,576,South East
2079,13,0,1,576,South East
1730,14,0,1,576,South East
1425,15,0,1,576,South East
1402,16,0,1,576,South East
418,0,1,0,576,South East
40,1,1,0,576,South East
22,2,1,0,576,South East
32,3,1,0,576,South East
18,4,1,0,576,South East
26,5,1,0,576,South East
39,6,1,0,576,South East
31,7,1,0,576,South East
22,8,1,0,576,South East
16,9,1,0,576,South East
10,10,1,0,576,South East
6,11,1,0,576,South East
9,12,1,0,576,South East
11,13,1,0,576,South East
2,14,1,0,576,South East
2,15,1,0,576,South East
1,16,1,0,576,South East
378,0,1,1,576,South East
48,1,1,1,576,South East
11,2,1,1,576,South East
23,3,1,1,576,South East
30,4,1,1,576,South East
42,5,1,1,576,South East
44,6,1,1,576,South East
40,7,1,1,576,South East
31,8,1,1,576,South East
17,9,1,1,576,South East
15,10,1,1,576,South East
12,11,1,1,576,South East
4,12,1,1,576,South East
7,13,1,1,576,South East
3,14,1,1,576,South East
3,15,1,1,576,South East
3,16,1,1,576,South East
251,0,2,0,576,South East
63,1,2,0,576,South East
48,2,2,0,576,South East
65,3,2,0,576,South East
54,4,2,0,576,South East
75,5,2,0,576,South East
82,6,2,0,576,South East
86,7,2,0,576,South East
77,8,2,0,576,South East
49,9,2,0,576,South East
39,10,2,0,576,South East
12,11,2,0,576,South East
17,12,2,0,576,South East
16,13,2,0,576,South East
12,14,2,0,576,South East
3,15,2,0,576,South East
5,16,2,0,576,South East
208,0,2,1,576,South East
21,1,2,1,576,South East
19,2,2,1,576,South East
53,3,2,1,576,South East
64,4,2,1,576,South East
116,5,2,1,576,South East
130,6,2,1,576,South East
102,7,2,1,576,South East
100,8,2,1,576,South East
59,9,2,1,576,South East
36,10,2,1,576,South East
33,11,2,1,576,South East
16,12,2,1,576,South East
8,13,2,1,576,South East
9,14,2,1,576,South East
4,15,2,1,576,South East
1,16,2,1,576,South East
22,0,3,0,576,South East
5,1,3,0,576,South East
1,2,3,0,576,South East
9,3,3,0,576,South East
8,4,3,0,576,South East
18,5,3,0,576,South East
10,6,3,0,576,South East
20,7,3,0,576,South East
17,8,3,0,576,South East
13,9,3,0,576,South East
5,10,3,0,576,South East
4,11,3,0,576,South East
3,12,3,0,576,South East
1,13,3,0,576,South East
1,14,3,0,576,South East
0,15,3,0,576,South East
0,16,3,0,576,South East
24,0,3,1,576,South East
4,1,3,1,576,South East
3,2,3,1,576,South East
4,3,3,1,576,South East
10,4,3,1,576,South East
13,5,3,1,576,South East
14,6,3,1,576,South East
14,7,3,1,576,South East
24,8,3,1,576,South East
9,9,3,1,576,South East
7,10,3,1,576,South East
1,11,3,1,576,South East
3,12,3,1,576,South East
0,13,3,1,576,South East
2,14,3,1,576,South East
0,15,3,1,576,South East
0,16,3,1,576,South East
54,0,4,0,576,South East
7,1,4,0,576,South East
5,2,4,0,576,South East
7,3,4,0,576,South East
10,4,4,0,576,South East
8,5,4,0,576,South East
20,6,4,0,576,South East
15,7,4,0,576,South East
13,8,4,0,576,South East
13,9,4,0,576,South East
8,10,4,0,576,South East
4,11,4,0,576,South East
1,12,4,0,576,South East
2,13,4,0,576,South East
3,14,4,0,576,South East
0,15,4,0,576,South East
2,16,4,0,576,South East
46,0,4,1,576,South East
12,1,4,1,576,South East
2,2,4,1,576,South East
3,3,4,1,576,South East
2,4,4,1,576,South East
8,5,4,1,576,South East
14,6,4,1,576,South East
21,7,4,1,576,South East
14,8,4,1,576,South East
3,9,4,1,576,South East
3,10,4,1,576,South East
2,11,4,1,576,South East
5,12,4,1,576,South East
5,13,4,1,576,South East
5,14,4,1,576,South East
0,15,4,1,576,South East
0,16,4,1,576,South East
4773,0,0,0,577,London
392,1,0,0,577,London
406,2,0,0,577,London
2167,3,0,0,577,London
5383,4,0,0,577,London
5562,5,0,0,577,London
3872,6,0,0,577,London
2588,7,0,0,577,London
2057,8,0,0,577,London
1691,9,0,0,577,London
1267,10,0,0,577,London
1266,11,0,0,577,London
735,12,0,0,577,London
604,13,0,0,577,London
459,14,0,0,577,London
287,15,0,0,577,London
274,16,0,0,577,London
4588,0,0,1,577,London
369,1,0,1,577,London
456,2,0,1,577,London
2830,3,0,1,577,London
6407,4,0,1,577,London
5639,5,0,1,577,London
3412,6,0,1,577,London
2499,7,0,1,577,London
1950,8,0,1,577,London
1491,9,0,1,577,London
1276,10,0,1,577,London
1148,11,0,1,577,London
763,12,0,1,577,London
742,13,0,1,577,London
611,14,0,1,577,London
480,15,0,1,577,London
586,16,0,1,577,London
1020,0,1,0,577,London
90,1,1,0,577,London
46,2,1,0,577,London
253,3,1,0,577,London
355,4,1,0,577,London
229,5,1,0,577,London
184,6,1,0,577,London
118,7,1,0,577,London
94,8,1,0,577,London
36,9,1,0,577,London
38,10,1,0,577,London
12,11,1,0,577,London
21,12,1,0,577,London
22,13,1,0,577,London
14,14,1,0,577,London
22,15,1,0,577,London
5,16,1,0,577,London
1064,0,1,1,577,London
91,1,1,1,577,London
103,2,1,1,577,London
318,3,1,1,577,London
321,4,1,1,577,London
246,5,1,1,577,London
171,6,1,1,577,London
125,7,1,1,577,London
103,8,1,1,577,London
61,9,1,1,577,London
35,10,1,1,577,London
35,11,1,1,577,London
29,12,1,1,577,London
23,13,1,1,577,London
18,14,1,1,577,London
12,15,1,1,577,London
14,16,1,1,577,London
1571,0,2,0,577,London
219,1,2,0,577,London
238,2,2,0,577,London
814,3,2,0,577,London
886,4,2,0,577,London
884,5,2,0,577,London
689,6,2,0,577,London
526,7,2,0,577,London
469,8,2,0,577,London
437,9,2,0,577,London
339,10,2,0,577,London
280,11,2,0,577,London
230,12,2,0,577,London
242,13,2,0,577,London
170,14,2,0,577,London
80,15,2,0,577,London
49,16,2,0,577,London
1530,0,2,1,577,London
194,1,2,1,577,London
226,2,2,1,577,London
781,3,2,1,577,London
972,4,2,1,577,London
833,5,2,1,577,London
680,6,2,1,577,London
658,7,2,1,577,London
459,8,2,1,577,London
431,9,2,1,577,London
410,10,2,1,577,London
377,11,2,1,577,London
254,12,2,1,577,London
256,13,2,1,577,London
142,14,2,1,577,London
90,15,2,1,577,London
67,16,2,1,577,London
1540,0,3,0,577,London
186,1,3,0,577,London
177,2,3,0,577,London
436,3,3,0,577,London
490,4,3,0,577,London
483,5,3,0,577,London
438,6,3,0,577,London
543,7,3,0,577,London
498,8,3,0,577,London
302,9,3,0,577,London
166,10,3,0,577,London
124,11,3,0,577,London
110,12,3,0,577,London
190,13,3,0,577,London
163,14,3,0,577,London
78,15,3,0,577,London
39,16,3,0,577,London
1588,0,3,1,577,London
178,1,3,1,577,London
203,2,3,1,577,London
550,3,3,1,577,London
462,4,3,1,577,London
450,5,3,1,577,London
478,6,3,1,577,London
606,7,3,1,577,London
529,8,3,1,577,London
356,9,3,1,577,London
267,10,3,1,577,London
188,11,3,1,577,London
228,12,3,1,577,London
256,13,3,1,577,London
185,14,3,1,577,London
95,15,3,1,577,London
60,16,3,1,577,London
176,0,4,0,577,London
19,1,4,0,577,London
12,2,4,0,577,London
150,3,4,0,577,London
129,4,4,0,577,London
114,5,4,0,577,London
106,6,4,0,577,London
106,7,4,0,577,London
61,8,4,0,577,London
38,9,4,0,577,London
27,10,4,0,577,London
17,11,4,0,577,London
22,12,4,0,577,London
7,13,4,0,577,London
6,14,4,0,577,London
6,15,4,0,577,London
8,16,4,0,577,London
173,0,4,1,577,London
23,1,4,1,577,London
31,2,4,1,577,London
83,3,4,1,577,London
101,4,4,1,577,London
102,5,4,1,577,London
74,6,4,1,577,London
79,7,4,1,577,London
41,8,4,1,577,London
42,9,4,1,577,London
37,10,4,1,577,London
19,11,4,1,577,London
20,12,4,1,577,London
16,13,4,1,577,London
10,14,4,1,577,London
2,15,4,1,577,London
10,16,4,1,577,London
7881,0,0,0,578,South West
1145,1,0,0,578,South West
1046,2,0,0,578,South West
2517,3,0,0,578,South West
2507,4,0,0,578,South West
2268,5,0,0,578,South West
2599,6,0,0,578,South West
3214,7,0,0,578,South West
3443,8,0,0,578,South West
3093,9,0,0,578,South West
2982,10,0,0,578,South West
3457,11,0,0,578,South West
2885,12,0,0,578,South West
2256,13,0,0,578,South West
1874,14,0,0,578,South West
1225,15,0,0,578,South West
1195,16,0,0,578,South West
